"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648387,4022372,832870,1121138
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251406,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90300,0,7732,1530,110336
"06","Buenos Aires","Moderna 010 mg mL",0,35907,12524,0,17513
"06","Buenos Aires","Moderna ARNm",0,336603,1018739,3143,2227
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,88762,241816,42,4363638
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1372286,1448379,77612,5332237
"06","Buenos Aires","Pfizer Pediátrica",0,20134,9827,135769,2
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5954454,5265331,1662,11020
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315691,2693045,6256,856238
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728305,762910,204568,506738
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65719,197,0,0
"02","CABA","Cansino Ad5 nCoV",29921,0,1671,44,51025
"02","CABA","Moderna 010 mg mL",0,11000,4378,0,16429
"02","CABA","Moderna ARNm",0,19300,248376,94,61
"02","CABA","Moderna ARNm 020 mg mL",0,16921,31141,1396,2044314
"02","CABA","Pfizer BioNTech Comirnaty",0,193198,219781,62878,1272816
"02","CABA","Pfizer Pediátrica",0,2602,1953,1578,85509
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018871,966951,1667,5342
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896656,627476,231,14044
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86662,86580,18029,59366
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2582,0,1035,328,47851
"10","Catamarca","Moderna 010 mg mL",0,4688,1842,0,6334
"10","Catamarca","Moderna ARNm",0,7361,22503,18,196
"10","Catamarca","Moderna ARNm 020 mg mL",0,351,1726,385,131825
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33561,30740,863,88879
"10","Catamarca","Pfizer Pediátrica",0,34,56,42,14094
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171266,157075,43,599
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96760,73673,1649,28994
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240405,220417,29269,92277
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15546,787,0,0
"22","Chaco","Cansino Ad5 nCoV",11291,0,821,212,21171
"22","Chaco","Moderna 010 mg mL",0,3255,1058,0,5444
"22","Chaco","Moderna ARNm",0,26272,56402,96,56
"22","Chaco","Moderna ARNm 020 mg mL",0,5287,13504,1304,165777
"22","Chaco","Pfizer BioNTech Comirnaty",0,69005,58035,7795,155631
"22","Chaco","Pfizer Pediátrica",0,794,313,248,3944
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,391823,312179,445,3390
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258304,181957,4471,54682
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132901,128762,20527,45883
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11934,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3584,0,365,52,5766
"26","Chubut","Moderna 010 mg mL",0,391,99,0,507
"26","Chubut","Moderna ARNm",0,18443,28832,2,246
"26","Chubut","Moderna ARNm 020 mg mL",0,2598,5191,1218,87753
"26","Chubut","Pfizer BioNTech Comirnaty",0,33378,39970,4516,143034
"26","Chubut","Pfizer Pediátrica",0,466,207,28,2489
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,173258,141951,174,904
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136810,100174,905,15182
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194123,185963,17688,161123
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19891,491,0,0
"18","Corrientes","Cansino Ad5 nCoV",11265,0,285,71,40543
"18","Corrientes","Moderna 010 mg mL",0,8161,2277,0,3939
"18","Corrientes","Moderna ARNm",0,25354,54524,2,27
"18","Corrientes","Moderna ARNm 020 mg mL",0,2877,8596,391,300497
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83295,81272,1794,265514
"18","Corrientes","Pfizer Pediátrica",0,324,228,261,38828
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,428840,369073,66,2497
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268502,194814,16,48777
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,812176,827848,185743,658901
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44227,129,0,0
"14","Córdoba","Cansino Ad5 nCoV",38370,0,5738,33,11366
"14","Córdoba","Moderna 010 mg mL",0,5420,1666,0,3596
"14","Córdoba","Moderna ARNm",0,41467,249432,34,88
"14","Córdoba","Moderna ARNm 020 mg mL",0,8725,19997,215,913271
"14","Córdoba","Pfizer BioNTech Comirnaty",0,284941,259487,17417,727737
"14","Córdoba","Pfizer Pediátrica",0,1732,1068,207,23670
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1262130,1148440,524,8905
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,944737,631245,4105,99702
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,292094,287543,72090,179277
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17389,375,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",14039,0,501,14,5336
"30","Entre Ríos","Moderna 010 mg mL",0,2102,765,0,2191
"30","Entre Ríos","Moderna ARNm",0,21471,78583,95,587
"30","Entre Ríos","Moderna ARNm 020 mg mL",0,2633,8014,122,280214
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,98024,86287,7714,250890
"30","Entre Ríos","Pfizer Pediátrica",0,243,127,50,14451
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,484170,430187,304,1551
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,325183,233631,3780,87185
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,129565,156255,231065,77188
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7392,8,0,0
"34","Formosa","Cansino Ad5 nCoV",7294,0,3,13,4792
"34","Formosa","Moderna 010 mg mL",0,3194,743,0,2073
"34","Formosa","Moderna ARNm",0,38926,5009,152,56
"34","Formosa","Moderna ARNm 020 mg mL",0,1816,4606,3,170418
"34","Formosa","Pfizer BioNTech Comirnaty",0,26553,56130,21470,83543
"34","Formosa","Pfizer Pediátrica",0,30,88,116,11467
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",0,235583,210889,372,445
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",0,138029,89207,2986,10073
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",0,165436,159463,31957,52739
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",0,14043,294,0,0
"38","Jujuy","Cansino Ad5 nCoV",1723,0,1687,36,32519
"38","Jujuy","Moderna 010 mg mL",0,2618,776,0,2646
"38","Jujuy","Moderna ARNm",0,21838,29446,571,1354
"38","Jujuy","Moderna ARNm 020 mg mL",0,5101,13683,971,197655
"38","Jujuy","Pfizer BioNTech Comirnaty",0,58061,72044,14713,154279
"38","Jujuy","Pfizer Pediátrica",0,2563,889,177,13901
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",0,279135,219706,439,1402
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",0,154351,125512,12804,38891
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",0,69621,76743,37249,46036
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",0,4601,0,0,0
"42","La Pampa","Cansino Ad5 nCoV",2907,0,0,0,3250
"42","La Pampa","Moderna 010 mg mL",0,523,228,0,1686
"42","La Pampa","Moderna ARNm",0,4864,24953,0,0
"42","La Pampa","Moderna ARNm 020 mg mL",0,1490,1241,0,124335
"42","La Pampa","Pfizer BioNTech Comirnaty",0,27740,27396,4685,141125
"42","La Pampa","Pfizer Pediátrica",0,195,110,0,5697
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",0,136051,130988,0,8
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",0,89670,62182,330,20218
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",0,78770,79574,21300,30513
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",0,7271,125,0,0
"46","La Rioja","Cansino Ad5 nCoV",3153,0,52,0,4425
"46","La Rioja","Moderna 010 mg mL",0,1164,378,0,968
"46","La Rioja","Moderna ARNm",0,9109,23503,1,15
"46","La Rioja","Moderna ARNm 020 mg mL",0,1363,3490,1891,108801
"46","La Rioja","Pfizer BioNTech Comirnaty",0,30332,35350,10361,103630
"46","La Rioja","Pfizer Pediátrica",0,58,51,425,5707
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",0,140774,126387,56,522
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",0,95121,70090,4327,30324
